235.6565394994063, 1.0505786516024203
248.4213991302082, 1.0000000000000007
269.86512802927086, 0.887799900806671
309.5987839657143, 0.7831540644985308
426.1696926488079, 0.598068240691701
589.9302571762175, 0.5218410811737252
763.4862878107372, 0.5119031335282566
1487.7907244716846, 0.4985104322459498
2382.674006610985, 0.48944437423885845
7149.64448978298, 0.473732122538421
11450.045898333316, 0.473732122538421
16300.439443849555, 0.46606617040837284
34357.93454649742, 0.4557276270806221
55023.70475783875, 0.4520252868050477
78332.48664199353, 0.44380462138710763
165108.58239012005, 0.42955750714068147
264418.8601653125, 0.42606777343822827
376430.2480712143, 0.4208862583341693
858221.4783247629, 0.41071150284425734
1374428.5232358854, 0.40987479237019664
1881354.6862436088, 0.4057167391280881
4124221.479937599, 0.400782717963339
6604877.390429668, 0.400782717963339
9040933.610206144, 0.400782717963339
19819129.72951973, 0.3910939574511779
31740032.024293207, 0.3910939574511779
43446608.52194627, 0.3910939574511779
81405344.95520164, 0.38319915185377046
